Textbox5
"Tarnowskie Góry / Szkoła Podstawowa nr 3 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 24.03,2025-03-28,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 24.03,2025-03-28,W8Name W8Surname-K8Name K8Surname 2024-10-29,odwolalo_dziecko
tydz. od 31.03,2025-04-03,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 31.03,2025-04-03,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 31.03,2025-04-03,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,odwolalo_dziecko
tydz. od 31.03,2025-04-03,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 31.03,2025-04-03,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 31.03,2025-04-03,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 31.03,2025-04-03,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 31.03,2025-04-03,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 31.03,2025-04-03,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 31.03,2025-04-03,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 31.03,2025-04-03,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 31.03,2025-04-03,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-03,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-03,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-03,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 31.03,2025-04-03,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 31.03,2025-04-04,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 31.03,2025-04-04,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 31.03,2025-04-04,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 31.03,2025-04-04,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 31.03,2025-04-04,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 31.03,2025-04-04,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 31.03,2025-04-04,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 31.03,2025-04-04,W8Name W8Surname-K8Name K8Surname 2024-10-29,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-06,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 31.03,2025-04-06,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 31.03,2025-04-06,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 31.03,2025-04-06,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 31.03,2025-04-06,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 31.03,2025-04-06,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 31.03,2025-04-06,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 31.03,2025-04-06,W8Name W8Surname-K8Name K8Surname 2024-10-29,odrabianie_zajec_do_akceptacji
tydz. od 07.04,2025-04-07,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 07.04,2025-04-07,W2Name W2Surname-K2Name K2Surname 2024-10-31,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-07,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 07.04,2025-04-07,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 07.04,2025-04-07,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 07.04,2025-04-07,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 07.04,2025-04-07,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 07.04,2025-04-07,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 07.04,2025-04-09,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 07.04,2025-04-09,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 07.04,2025-04-09,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 07.04,2025-04-09,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 07.04,2025-04-09,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 07.04,2025-04-09,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-09,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 07.04,2025-04-09,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 07.04,2025-04-10,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 07.04,2025-04-10,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 07.04,2025-04-10,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-10,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-10,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-10,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 07.04,2025-04-10,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 07.04,2025-04-10,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 14.04,2025-04-14,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 14.04,2025-04-14,W2Name W2Surname-K2Name K2Surname 2024-10-31,odwolalo_dziecko
tydz. od 14.04,2025-04-14,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 14.04,2025-04-14,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 14.04,2025-04-14,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 14.04,2025-04-14,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 14.04,2025-04-14,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 14.04,2025-04-14,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 14.04,2025-04-17,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 14.04,2025-04-17,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 14.04,2025-04-17,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,brak_zajec
tydz. od 14.04,2025-04-17,W4Name W4Surname-K4Name K4Surname 2025-01-24,brak_zajec
tydz. od 14.04,2025-04-17,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 14.04,2025-04-17,W6Name W6Surname-K6Name K6Surname 2025-01-24,brak_zajec
tydz. od 14.04,2025-04-17,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 14.04,2025-04-17,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 14.04,2025-04-17,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 14.04,2025-04-17,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 14.04,2025-04-17,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 14.04,2025-04-17,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 14.04,2025-04-17,W5Name W5Surname-K5Name K5Surname 2024-10-10,odwolal_wolontariusz
tydz. od 14.04,2025-04-17,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 14.04,2025-04-17,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 14.04,2025-04-17,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 14.04,2025-04-18,W1Name W1Surname-K1Name K1Surname 2025-04-09,brak_zajec
tydz. od 14.04,2025-04-18,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 14.04,2025-04-18,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 14.04,2025-04-18,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 14.04,2025-04-18,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 14.04,2025-04-18,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 14.04,2025-04-18,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 14.04,2025-04-18,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 21.04,2025-04-21,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 21.04,2025-04-21,W2Name W2Surname-K2Name K2Surname 2024-10-31,brak_zajec
tydz. od 21.04,2025-04-21,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 21.04,2025-04-21,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 21.04,2025-04-21,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 21.04,2025-04-21,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 21.04,2025-04-21,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 21.04,2025-04-21,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 21.04,2025-04-23,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 21.04,2025-04-23,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 21.04,2025-04-23,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 21.04,2025-04-23,W4Name W4Surname-K4Name K4Surname 2025-01-24,odrabianie_zajec_do_akceptacji
tydz. od 21.04,2025-04-23,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 21.04,2025-04-23,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 21.04,2025-04-23,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 21.04,2025-04-23,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 21.04,2025-04-23,W1Name W1Surname-K1Name K1Surname 2025-04-09,odwolalo_dziecko
tydz. od 21.04,2025-04-23,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 21.04,2025-04-23,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 21.04,2025-04-23,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 21.04,2025-04-23,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 21.04,2025-04-23,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 21.04,2025-04-23,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 21.04,2025-04-23,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 21.04,2025-04-23,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 21.04,2025-04-23,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 21.04,2025-04-23,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 21.04,2025-04-23,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 21.04,2025-04-23,W5Name W5Surname-K5Name K5Surname 2024-10-10,wydarzenie_do_akceptacji
tydz. od 21.04,2025-04-23,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 21.04,2025-04-23,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 21.04,2025-04-23,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 21.04,2025-04-24,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 21.04,2025-04-24,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 21.04,2025-04-24,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-24,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-24,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-24,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-24,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 21.04,2025-04-24,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 28.04,2025-04-28,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 28.04,2025-04-28,W2Name W2Surname-K2Name K2Surname 2024-10-31,odwolal_wolontariusz
tydz. od 28.04,2025-04-28,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 28.04,2025-04-28,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 28.04,2025-04-28,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 28.04,2025-04-28,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 28.04,2025-04-28,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 28.04,2025-04-28,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 28.04,2025-04-29,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 28.04,2025-04-29,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 28.04,2025-04-29,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 28.04,2025-04-29,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-29,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 28.04,2025-04-29,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 28.04,2025-04-29,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 28.04,2025-04-29,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 28.04,2025-05-01,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 28.04,2025-05-01,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 28.04,2025-05-01,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,brak_zajec
tydz. od 28.04,2025-05-01,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 28.04,2025-05-01,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 28.04,2025-05-01,W6Name W6Surname-K6Name K6Surname 2025-01-24,brak_zajec
tydz. od 28.04,2025-05-01,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 28.04,2025-05-01,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 28.04,2025-05-01,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 28.04,2025-05-01,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 28.04,2025-05-01,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 28.04,2025-05-01,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 28.04,2025-05-01,W5Name W5Surname-K5Name K5Surname 2024-10-10,odwolal_wolontariusz
tydz. od 28.04,2025-05-01,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 28.04,2025-05-01,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 28.04,2025-05-01,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 28.04,2025-05-02,W1Name W1Surname-K1Name K1Surname 2025-04-09,brak_zajec
tydz. od 28.04,2025-05-02,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 28.04,2025-05-02,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 28.04,2025-05-02,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 28.04,2025-05-02,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 28.04,2025-05-02,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 28.04,2025-05-02,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 28.04,2025-05-02,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 05.05,2025-05-05,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 05.05,2025-05-05,W2Name W2Surname-K2Name K2Surname 2024-10-31,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-05,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 05.05,2025-05-05,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 05.05,2025-05-05,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 05.05,2025-05-05,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 05.05,2025-05-05,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 05.05,2025-05-05,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 05.05,2025-05-06,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 05.05,2025-05-06,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 05.05,2025-05-06,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 05.05,2025-05-06,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-06,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 05.05,2025-05-06,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 05.05,2025-05-06,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 05.05,2025-05-06,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 05.05,2025-05-08,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 05.05,2025-05-08,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 05.05,2025-05-08,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,odwolalo_dziecko
tydz. od 05.05,2025-05-08,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 05.05,2025-05-08,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 05.05,2025-05-08,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 05.05,2025-05-08,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 05.05,2025-05-08,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 05.05,2025-05-08,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 05.05,2025-05-08,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 05.05,2025-05-08,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 05.05,2025-05-08,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 05.05,2025-05-08,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-08,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-08,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 05.05,2025-05-08,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 05.05,2025-05-09,W1Name W1Surname-K1Name K1Surname 2025-04-09,odwolal_wolontariusz
tydz. od 05.05,2025-05-09,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 05.05,2025-05-09,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 05.05,2025-05-09,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 05.05,2025-05-09,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 05.05,2025-05-09,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 05.05,2025-05-09,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 05.05,2025-05-09,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 12.05,2025-05-13,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 12.05,2025-05-13,W2Name W2Surname-K2Name K2Surname 2024-10-31,brak_zajec
tydz. od 12.05,2025-05-13,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 12.05,2025-05-13,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 12.05,2025-05-13,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 12.05,2025-05-13,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 12.05,2025-05-13,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 12.05,2025-05-13,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 12.05,2025-05-15,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 12.05,2025-05-15,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 12.05,2025-05-15,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,brak_zajec
tydz. od 12.05,2025-05-15,W4Name W4Surname-K4Name K4Surname 2025-01-24,brak_zajec
tydz. od 12.05,2025-05-15,W5Name W5Surname-K5Name K5Surname 2024-10-10,brak_zajec
tydz. od 12.05,2025-05-15,W6Name W6Surname-K6Name K6Surname 2025-01-24,brak_zajec
tydz. od 12.05,2025-05-15,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 12.05,2025-05-15,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 12.05,2025-05-16,W1Name W1Surname-K1Name K1Surname 2025-04-09,odwolalo_dziecko
tydz. od 12.05,2025-05-16,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 12.05,2025-05-16,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 12.05,2025-05-16,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 12.05,2025-05-16,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 12.05,2025-05-16,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 12.05,2025-05-16,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 12.05,2025-05-16,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 19.05,2025-05-19,W1Name W1Surname-K1Name K1Surname 2025-04-09,odwolalo_dziecko
tydz. od 19.05,2025-05-19,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 19.05,2025-05-19,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 19.05,2025-05-19,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 19.05,2025-05-19,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 19.05,2025-05-19,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 19.05,2025-05-19,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 19.05,2025-05-19,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 19.05,2025-05-22,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 19.05,2025-05-22,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 19.05,2025-05-22,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 19.05,2025-05-22,W4Name W4Surname-K4Name K4Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 19.05,2025-05-22,W5Name W5Surname-K5Name K5Surname 2024-10-10,spotkanie_do_akceptacji
tydz. od 19.05,2025-05-22,W6Name W6Surname-K6Name K6Surname 2025-01-24,spotkanie_do_akceptacji
tydz. od 19.05,2025-05-22,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 19.05,2025-05-22,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 19.05,2025-05-22,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 19.05,2025-05-22,W2Name W2Surname-K2Name K2Surname 2024-10-31,wydarzenie_do_akceptacji
tydz. od 19.05,2025-05-22,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 19.05,2025-05-22,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 19.05,2025-05-22,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 19.05,2025-05-22,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 19.05,2025-05-22,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 19.05,2025-05-22,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 19.05,2025-05-23,W1Name W1Surname-K1Name K1Surname 2025-04-09,odwolalo_dziecko
tydz. od 19.05,2025-05-23,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 19.05,2025-05-23,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 19.05,2025-05-23,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 19.05,2025-05-23,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 19.05,2025-05-23,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 19.05,2025-05-23,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 19.05,2025-05-23,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 19.05,2025-05-23,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 19.05,2025-05-23,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 19.05,2025-05-23,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,wydarzenie_do_akceptacji
tydz. od 19.05,2025-05-23,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 19.05,2025-05-23,W5Name W5Surname-K5Name K5Surname 2024-10-10,wydarzenie_do_akceptacji
tydz. od 19.05,2025-05-23,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 19.05,2025-05-23,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 19.05,2025-05-23,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 26.05,2025-05-26,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 26.05,2025-05-26,W2Name W2Surname-K2Name K2Surname 2024-10-31,spotkanie_do_akceptacji
tydz. od 26.05,2025-05-26,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 26.05,2025-05-26,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 26.05,2025-05-26,W5Name W5Surname-K5Name K5Surname 2024-10-10,
tydz. od 26.05,2025-05-26,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 26.05,2025-05-26,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 26.05,2025-05-26,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 26.05,2025-05-29,W1Name W1Surname-K1Name K1Surname 2025-04-09,
tydz. od 26.05,2025-05-29,W2Name W2Surname-K2Name K2Surname 2024-10-31,
tydz. od 26.05,2025-05-29,W3Name W3Surname-K3Name K3Surname-K3Surname 2024-10-10,
tydz. od 26.05,2025-05-29,W4Name W4Surname-K4Name K4Surname 2025-01-24,
tydz. od 26.05,2025-05-29,W5Name W5Surname-K5Name K5Surname 2024-10-10,odwolalo_dziecko
tydz. od 26.05,2025-05-29,W6Name W6Surname-K6Name K6Surname 2025-01-24,
tydz. od 26.05,2025-05-29,W7Name W7Surname-K7Name K7Surname 2024-10-29,
tydz. od 26.05,2025-05-29,W8Name W8Surname-K8Name K8Surname 2024-10-29,
tydz. od 26.05,2025-05-29,W1Name W1Surname-K1Name K1Surname 2025-04-09,
