Textbox5
"Częstochowa / Szkoła Podstawowa nr 4 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 24.03,2025-03-25,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 24.03,2025-03-25,W8Name W8Surname-K8Name K8Surname 2025-01-15,spotkanie_do_akceptacji
tydz. od 24.03,2025-03-26,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 24.03,2025-03-26,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 24.03,2025-03-26,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 24.03,2025-03-26,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 24.03,2025-03-26,W5Name W5Surname-K5Name K5Surname 2024-11-20,odwolalo_dziecko
tydz. od 24.03,2025-03-26,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 24.03,2025-03-26,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 24.03,2025-03-26,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 24.03,2025-03-26,W1Name W1Surname-K1Name K1Surname 2025-03-13,spotkanie_do_akceptacji
tydz. od 24.03,2025-03-26,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 24.03,2025-03-26,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 24.03,2025-03-26,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 24.03,2025-03-26,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 24.03,2025-03-26,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 24.03,2025-03-26,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 24.03,2025-03-26,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 24.03,2025-03-27,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 24.03,2025-03-27,W2Name W2Surname-K2Name K2Surname 2024-10-28,odwolal_wolontariusz
tydz. od 24.03,2025-03-27,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 24.03,2025-03-27,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 24.03,2025-03-27,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 24.03,2025-03-27,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 24.03,2025-03-27,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 24.03,2025-03-27,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 24.03,2025-03-27,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 24.03,2025-03-27,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 24.03,2025-03-27,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 24.03,2025-03-27,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 24.03,2025-03-27,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 24.03,2025-03-27,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 24.03,2025-03-27,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 24.03,2025-03-27,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 24.03,2025-03-28,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 24.03,2025-03-28,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 24.03,2025-03-28,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 24.03,2025-03-28,W4Name W4Surname-K4Name K4Surname 2025-02-25,odwolalo_dziecko
tydz. od 24.03,2025-03-28,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 24.03,2025-03-28,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 24.03,2025-03-28,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 24.03,2025-03-28,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 24.03,2025-03-28,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 24.03,2025-03-28,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 24.03,2025-03-28,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 24.03,2025-03-28,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 24.03,2025-03-28,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 24.03,2025-03-28,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 24.03,2025-03-28,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 24.03,2025-03-28,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 31.03,2025-04-01,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 31.03,2025-04-01,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 31.03,2025-04-01,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 31.03,2025-04-01,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 31.03,2025-04-01,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 31.03,2025-04-01,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 31.03,2025-04-01,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 31.03,2025-04-01,W8Name W8Surname-K8Name K8Surname 2025-01-15,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-02,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 31.03,2025-04-02,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 31.03,2025-04-02,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 31.03,2025-04-02,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 31.03,2025-04-02,W5Name W5Surname-K5Name K5Surname 2024-11-20,odwolal_wolontariusz
tydz. od 31.03,2025-04-02,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 31.03,2025-04-02,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 31.03,2025-04-02,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 31.03,2025-04-02,W1Name W1Surname-K1Name K1Surname 2025-03-13,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-02,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 31.03,2025-04-02,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 31.03,2025-04-02,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 31.03,2025-04-02,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 31.03,2025-04-02,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 31.03,2025-04-02,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-02,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 31.03,2025-04-03,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 31.03,2025-04-03,W2Name W2Surname-K2Name K2Surname 2024-10-28,brak_zajec
tydz. od 31.03,2025-04-03,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 31.03,2025-04-03,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 31.03,2025-04-03,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 31.03,2025-04-03,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 31.03,2025-04-03,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 31.03,2025-04-03,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 31.03,2025-04-03,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 31.03,2025-04-03,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 31.03,2025-04-03,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 31.03,2025-04-03,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 31.03,2025-04-03,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 31.03,2025-04-03,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-03,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 31.03,2025-04-03,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 31.03,2025-04-04,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 31.03,2025-04-04,W2Name W2Surname-K2Name K2Surname 2024-10-28,odrabianie_zajec_do_akceptacji
tydz. od 31.03,2025-04-04,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 31.03,2025-04-04,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 31.03,2025-04-04,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 31.03,2025-04-04,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 31.03,2025-04-04,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 31.03,2025-04-04,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 31.03,2025-04-04,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 31.03,2025-04-04,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 31.03,2025-04-04,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-04,W4Name W4Surname-K4Name K4Surname 2025-02-25,spotkanie_do_akceptacji
tydz. od 31.03,2025-04-04,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 31.03,2025-04-04,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 31.03,2025-04-04,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 31.03,2025-04-04,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 07.04,2025-04-08,W1Name W1Surname-K1Name K1Surname 2025-03-13,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-08,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 07.04,2025-04-08,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 07.04,2025-04-08,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 07.04,2025-04-08,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 07.04,2025-04-08,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 07.04,2025-04-08,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 07.04,2025-04-08,W8Name W8Surname-K8Name K8Surname 2025-01-15,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-09,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 07.04,2025-04-09,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 07.04,2025-04-09,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 07.04,2025-04-09,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 07.04,2025-04-09,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 07.04,2025-04-09,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 07.04,2025-04-09,W7Name W7Surname-K7Name K7Surname 2024-10-28,odwolalo_dziecko
tydz. od 07.04,2025-04-09,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 07.04,2025-04-09,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 07.04,2025-04-09,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 07.04,2025-04-09,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 07.04,2025-04-09,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 07.04,2025-04-09,W5Name W5Surname-K5Name K5Surname 2024-11-20,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-09,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 07.04,2025-04-09,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 07.04,2025-04-09,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 07.04,2025-04-10,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 07.04,2025-04-10,W2Name W2Surname-K2Name K2Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-10,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 07.04,2025-04-10,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 07.04,2025-04-10,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 07.04,2025-04-10,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-10,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 07.04,2025-04-10,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 07.04,2025-04-11,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 07.04,2025-04-11,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 07.04,2025-04-11,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,odwolal_wolontariusz
tydz. od 07.04,2025-04-11,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 07.04,2025-04-11,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 07.04,2025-04-11,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 07.04,2025-04-11,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 07.04,2025-04-11,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 07.04,2025-04-11,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 07.04,2025-04-11,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 07.04,2025-04-11,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 07.04,2025-04-11,W4Name W4Surname-K4Name K4Surname 2025-02-25,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-11,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 07.04,2025-04-11,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 07.04,2025-04-11,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 07.04,2025-04-11,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 14.04,2025-04-16,W1Name W1Surname-K1Name K1Surname 2025-03-13,spotkanie_do_akceptacji
tydz. od 14.04,2025-04-16,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 14.04,2025-04-16,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 14.04,2025-04-16,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 14.04,2025-04-16,W5Name W5Surname-K5Name K5Surname 2024-11-20,spotkanie_do_akceptacji
tydz. od 14.04,2025-04-16,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 14.04,2025-04-16,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 14.04,2025-04-16,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 14.04,2025-04-17,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 14.04,2025-04-17,W2Name W2Surname-K2Name K2Surname 2024-10-28,brak_zajec
tydz. od 14.04,2025-04-17,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 14.04,2025-04-17,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 14.04,2025-04-17,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 14.04,2025-04-17,W6Name W6Surname-K6Name K6Surname 2025-01-09,brak_zajec
tydz. od 14.04,2025-04-17,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 14.04,2025-04-17,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 14.04,2025-04-18,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 14.04,2025-04-18,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 14.04,2025-04-18,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,brak_zajec
tydz. od 14.04,2025-04-18,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 14.04,2025-04-18,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 14.04,2025-04-18,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 14.04,2025-04-18,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 14.04,2025-04-18,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 14.04,2025-04-18,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 14.04,2025-04-18,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 14.04,2025-04-18,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 14.04,2025-04-18,W4Name W4Surname-K4Name K4Surname 2025-02-25,odwolalo_dziecko
tydz. od 14.04,2025-04-18,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 14.04,2025-04-18,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 14.04,2025-04-18,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 14.04,2025-04-18,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 21.04,2025-04-22,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 21.04,2025-04-22,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 21.04,2025-04-22,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 21.04,2025-04-22,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 21.04,2025-04-22,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 21.04,2025-04-22,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 21.04,2025-04-22,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 21.04,2025-04-22,W8Name W8Surname-K8Name K8Surname 2025-01-15,odwolalo_dziecko
tydz. od 21.04,2025-04-23,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 21.04,2025-04-23,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 21.04,2025-04-23,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 21.04,2025-04-23,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 21.04,2025-04-23,W5Name W5Surname-K5Name K5Surname 2024-11-20,odwolalo_dziecko
tydz. od 21.04,2025-04-23,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 21.04,2025-04-23,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 21.04,2025-04-23,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 21.04,2025-04-23,W1Name W1Surname-K1Name K1Surname 2025-03-13,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-23,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 21.04,2025-04-23,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 21.04,2025-04-23,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 21.04,2025-04-23,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 21.04,2025-04-23,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 21.04,2025-04-23,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-23,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 21.04,2025-04-24,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 21.04,2025-04-24,W2Name W2Surname-K2Name K2Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-24,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 21.04,2025-04-24,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 21.04,2025-04-24,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 21.04,2025-04-24,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 21.04,2025-04-24,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 21.04,2025-04-24,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 21.04,2025-04-25,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 21.04,2025-04-25,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 21.04,2025-04-25,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-25,W4Name W4Surname-K4Name K4Surname 2025-02-25,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-25,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 21.04,2025-04-25,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-25,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 21.04,2025-04-25,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 28.04,2025-04-28,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 28.04,2025-04-28,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 28.04,2025-04-28,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 28.04,2025-04-28,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 28.04,2025-04-28,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 28.04,2025-04-28,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 28.04,2025-04-28,W7Name W7Surname-K7Name K7Surname 2024-10-28,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-28,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 28.04,2025-04-29,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 28.04,2025-04-29,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 28.04,2025-04-29,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 28.04,2025-04-29,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 28.04,2025-04-29,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 28.04,2025-04-29,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 28.04,2025-04-29,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 28.04,2025-04-29,W8Name W8Surname-K8Name K8Surname 2025-01-15,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-30,W1Name W1Surname-K1Name K1Surname 2025-03-13,odwolal_wolontariusz
tydz. od 28.04,2025-04-30,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 28.04,2025-04-30,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 28.04,2025-04-30,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 28.04,2025-04-30,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 28.04,2025-04-30,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 28.04,2025-04-30,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 28.04,2025-04-30,W5Name W5Surname-K5Name K5Surname 2024-11-20,odwolalo_dziecko
tydz. od 28.04,2025-04-30,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 28.04,2025-04-30,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 28.04,2025-04-30,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 28.04,2025-04-30,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 28.04,2025-04-30,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 28.04,2025-04-30,W6Name W6Surname-K6Name K6Surname 2025-01-09,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-30,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 28.04,2025-04-30,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 28.04,2025-05-02,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 28.04,2025-05-02,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 28.04,2025-05-02,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,brak_zajec
tydz. od 28.04,2025-05-02,W4Name W4Surname-K4Name K4Surname 2025-02-25,brak_zajec
tydz. od 28.04,2025-05-02,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 28.04,2025-05-02,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 28.04,2025-05-02,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 28.04,2025-05-02,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 05.05,2025-05-06,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 05.05,2025-05-06,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 05.05,2025-05-06,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 05.05,2025-05-06,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 05.05,2025-05-06,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 05.05,2025-05-06,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 05.05,2025-05-06,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 05.05,2025-05-06,W8Name W8Surname-K8Name K8Surname 2025-01-15,odwolal_wolontariusz
tydz. od 05.05,2025-05-07,W1Name W1Surname-K1Name K1Surname 2025-03-13,brak_zajec
tydz. od 05.05,2025-05-07,W2Name W2Surname-K2Name K2Surname 2024-10-28,
tydz. od 05.05,2025-05-07,W3Name W3Surname-W3Surname-K3Name K3Surname 2024-10-28,
tydz. od 05.05,2025-05-07,W4Name W4Surname-K4Name K4Surname 2025-02-25,
tydz. od 05.05,2025-05-07,W5Name W5Surname-K5Name K5Surname 2024-11-20,
tydz. od 05.05,2025-05-07,W6Name W6Surname-K6Name K6Surname 2025-01-09,
tydz. od 05.05,2025-05-07,W7Name W7Surname-K7Name K7Surname 2024-10-28,
tydz. od 05.05,2025-05-07,W8Name W8Surname-K8Name K8Surname 2025-01-15,
tydz. od 05.05,2025-05-07,W1Name W1Surname-K1Name K1Surname 2025-03-13,
tydz. od 05.05,2025-05-07,W2Name W2Surname-K2Name K2Surname 2024-10-28,
