Textbox5
"Katowice / Szkoła Podstawowa nr 1 
stan na: 6/14/2025 4:43:30 PM"

tydzien,data_spotk,para,karta
tydz. od 07.04,2025-04-11,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 07.04,2025-04-11,W8Name W8Surname-K8Name K8Surname 2024-10-11,odwolal_wolontariusz
tydz. od 07.04,2025-04-11,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 07.04,2025-04-11,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 07.04,2025-04-11,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 07.04,2025-04-11,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 07.04,2025-04-11,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 07.04,2025-04-11,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 07.04,2025-04-11,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 07.04,2025-04-11,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 07.04,2025-04-11,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 07.04,2025-04-11,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 07.04,2025-04-11,W10Name W10Surname-K10Name K10Surname 2024-10-23,odwolalo_dziecko
tydz. od 07.04,2025-04-11,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 07.04,2025-04-11,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 07.04,2025-04-11,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 07.04,2025-04-11,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 07.04,2025-04-11,W3Name W3Surname-K3Name K3Surname 2024-11-10,spotkanie_do_akceptacji
tydz. od 07.04,2025-04-11,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 07.04,2025-04-11,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 07.04,2025-04-11,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 07.04,2025-04-11,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 07.04,2025-04-11,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 07.04,2025-04-11,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 07.04,2025-04-11,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 14.04,2025-04-15,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 14.04,2025-04-15,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 14.04,2025-04-15,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 14.04,2025-04-15,W4Name W4Surname-K4Name K4Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 14.04,2025-04-15,W5Name W5Surname-K5Name K5Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 14.04,2025-04-15,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 14.04,2025-04-15,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 14.04,2025-04-15,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 14.04,2025-04-15,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 14.04,2025-04-15,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 14.04,2025-04-15,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 14.04,2025-04-15,W12Name W12Surname-K12Name K12Surname 2024-11-29,spotkanie_do_akceptacji
tydz. od 14.04,2025-04-17,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 14.04,2025-04-17,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 14.04,2025-04-17,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 14.04,2025-04-17,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W6Name W6Surname-K6Name K6Surname 2024-12-02,brak_zajec
tydz. od 14.04,2025-04-17,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 14.04,2025-04-17,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 14.04,2025-04-17,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 14.04,2025-04-17,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 14.04,2025-04-17,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 14.04,2025-04-17,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 14.04,2025-04-17,W1Name W1Surname-K1Name K1Surname 2025-03-03,odwolalo_dziecko
tydz. od 14.04,2025-04-17,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 14.04,2025-04-17,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 14.04,2025-04-17,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W7Name W7Surname-K7Name K7Surname 2024-10-25,odwolalo_dziecko
tydz. od 14.04,2025-04-17,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 14.04,2025-04-17,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 14.04,2025-04-17,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 14.04,2025-04-17,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 14.04,2025-04-17,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 14.04,2025-04-17,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 14.04,2025-04-17,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 14.04,2025-04-17,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 14.04,2025-04-17,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 14.04,2025-04-17,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 14.04,2025-04-17,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 14.04,2025-04-17,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 14.04,2025-04-17,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 14.04,2025-04-17,W11Name W11Surname-K11Name K11Surname 2024-10-15,spotkanie_do_akceptacji
tydz. od 14.04,2025-04-17,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 14.04,2025-04-18,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 14.04,2025-04-18,W2Name W2Surname-K2Name K2Surname 2024-10-30,brak_zajec
tydz. od 14.04,2025-04-18,W3Name W3Surname-K3Name K3Surname 2024-11-10,brak_zajec
tydz. od 14.04,2025-04-18,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 14.04,2025-04-18,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 14.04,2025-04-18,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 14.04,2025-04-18,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 14.04,2025-04-18,W8Name W8Surname-K8Name K8Surname 2024-10-11,brak_zajec
tydz. od 14.04,2025-04-18,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 14.04,2025-04-18,W10Name W10Surname-K10Name K10Surname 2024-10-23,brak_zajec
tydz. od 14.04,2025-04-18,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 14.04,2025-04-18,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-22,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-22,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-22,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-22,W4Name W4Surname-K4Name K4Surname 2024-12-02,brak_zajec
tydz. od 21.04,2025-04-22,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-22,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 21.04,2025-04-22,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-22,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-22,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-22,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-22,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-22,W12Name W12Surname-K12Name K12Surname 2024-11-29,brak_zajec
tydz. od 21.04,2025-04-23,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-23,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-23,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-23,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-23,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-23,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 21.04,2025-04-23,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-23,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-23,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-23,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-23,W11Name W11Surname-K11Name K11Surname 2024-10-15,odwolalo_dziecko
tydz. od 21.04,2025-04-23,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-23,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-23,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-23,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-23,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-23,W5Name W5Surname-K5Name K5Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-23,W6Name W6Surname-K6Name K6Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-23,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-23,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-23,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-23,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-23,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-23,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-24,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-24,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-24,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-24,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-24,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-24,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 21.04,2025-04-24,W7Name W7Surname-K7Name K7Surname 2024-10-25,odwolalo_dziecko
tydz. od 21.04,2025-04-24,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-24,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-24,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-24,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-24,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-24,W1Name W1Surname-K1Name K1Surname 2025-03-03,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-24,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-24,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-24,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-24,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-24,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 21.04,2025-04-24,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-24,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-24,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-24,W10Name W10Surname-K10Name K10Surname 2024-10-23,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-24,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-24,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-25,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-25,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-25,W3Name W3Surname-K3Name K3Surname 2024-11-10,odwolal_wolontariusz
tydz. od 21.04,2025-04-25,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-25,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-25,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-25,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-25,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-25,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-25,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-25,W2Name W2Surname-K2Name K2Surname 2024-10-30,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-25,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-25,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-25,W8Name W8Surname-K8Name K8Surname 2024-10-11,spotkanie_do_akceptacji
tydz. od 21.04,2025-04-25,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-25,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-25,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-25,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-25,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-25,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-25,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-25,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-25,W6Name W6Surname-K6Name K6Surname 2024-12-02,wydarzenie_do_akceptacji
tydz. od 21.04,2025-04-25,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-25,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-25,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-25,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-25,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-25,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 21.04,2025-04-27,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 21.04,2025-04-27,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 21.04,2025-04-27,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 21.04,2025-04-27,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 21.04,2025-04-27,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 21.04,2025-04-27,W6Name W6Surname-K6Name K6Surname 2024-12-02,wydarzenie_do_akceptacji
tydz. od 21.04,2025-04-27,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 21.04,2025-04-27,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 21.04,2025-04-27,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 21.04,2025-04-27,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 21.04,2025-04-27,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 21.04,2025-04-27,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 28.04,2025-04-29,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 28.04,2025-04-29,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 28.04,2025-04-29,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 28.04,2025-04-29,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 28.04,2025-04-29,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 28.04,2025-04-29,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 28.04,2025-04-29,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 28.04,2025-04-29,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 28.04,2025-04-29,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 28.04,2025-04-29,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 28.04,2025-04-29,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 28.04,2025-04-29,W12Name W12Surname-K12Name K12Surname 2024-11-29,odwolalo_dziecko
tydz. od 28.04,2025-04-29,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 28.04,2025-04-29,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 28.04,2025-04-29,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 28.04,2025-04-29,W4Name W4Surname-K4Name K4Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-29,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 28.04,2025-04-29,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 28.04,2025-04-29,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 28.04,2025-04-29,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 28.04,2025-04-29,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 28.04,2025-04-29,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 28.04,2025-04-29,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 28.04,2025-04-29,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 28.04,2025-04-30,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 28.04,2025-04-30,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 28.04,2025-04-30,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 28.04,2025-04-30,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 28.04,2025-04-30,W5Name W5Surname-K5Name K5Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-30,W6Name W6Surname-K6Name K6Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-30,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 28.04,2025-04-30,W8Name W8Surname-K8Name K8Surname 2024-10-11,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-30,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 28.04,2025-04-30,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 28.04,2025-04-30,W11Name W11Surname-K11Name K11Surname 2024-10-15,spotkanie_do_akceptacji
tydz. od 28.04,2025-04-30,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 28.04,2025-05-01,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 28.04,2025-05-01,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 28.04,2025-05-01,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 28.04,2025-05-01,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 28.04,2025-05-01,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 28.04,2025-05-01,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 28.04,2025-05-01,W7Name W7Surname-K7Name K7Surname 2024-10-25,brak_zajec
tydz. od 28.04,2025-05-01,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 28.04,2025-05-01,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 28.04,2025-05-01,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 28.04,2025-05-01,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 28.04,2025-05-01,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 28.04,2025-05-02,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 28.04,2025-05-02,W2Name W2Surname-K2Name K2Surname 2024-10-30,brak_zajec
tydz. od 28.04,2025-05-02,W3Name W3Surname-K3Name K3Surname 2024-11-10,brak_zajec
tydz. od 28.04,2025-05-02,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 28.04,2025-05-02,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 28.04,2025-05-02,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 28.04,2025-05-02,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 28.04,2025-05-02,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 28.04,2025-05-02,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 28.04,2025-05-02,W10Name W10Surname-K10Name K10Surname 2024-10-23,brak_zajec
tydz. od 28.04,2025-05-02,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 28.04,2025-05-02,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 05.05,2025-05-06,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 05.05,2025-05-06,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 05.05,2025-05-06,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 05.05,2025-05-06,W4Name W4Surname-K4Name K4Surname 2024-12-02,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-06,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 05.05,2025-05-06,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 05.05,2025-05-06,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 05.05,2025-05-06,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 05.05,2025-05-06,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 05.05,2025-05-06,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 05.05,2025-05-06,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 05.05,2025-05-06,W12Name W12Surname-K12Name K12Surname 2024-11-29,spotkanie_do_akceptacji
tydz. od 05.05,2025-05-07,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 05.05,2025-05-07,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 05.05,2025-05-07,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 05.05,2025-05-07,W4Name W4Surname-K4Name K4Surname 2024-12-02,
tydz. od 05.05,2025-05-07,W5Name W5Surname-K5Name K5Surname 2024-12-02,odwolal_wolontariusz
tydz. od 05.05,2025-05-07,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 05.05,2025-05-07,W7Name W7Surname-K7Name K7Surname 2024-10-25,odwolal_wolontariusz
tydz. od 05.05,2025-05-07,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 05.05,2025-05-07,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 05.05,2025-05-07,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 05.05,2025-05-07,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 05.05,2025-05-07,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 05.05,2025-05-08,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 05.05,2025-05-08,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 05.05,2025-05-08,W3Name W3Surname-K3Name K3Surname 2024-11-10,
tydz. od 05.05,2025-05-08,W4Name W4Surname-K4Name K4Surname 2024-12-02,odrabianie_zajec_do_akceptacji
tydz. od 05.05,2025-05-08,W5Name W5Surname-K5Name K5Surname 2024-12-02,
tydz. od 05.05,2025-05-08,W6Name W6Surname-K6Name K6Surname 2024-12-02,
tydz. od 05.05,2025-05-08,W7Name W7Surname-K7Name K7Surname 2024-10-25,
tydz. od 05.05,2025-05-08,W8Name W8Surname-K8Name K8Surname 2024-10-11,
tydz. od 05.05,2025-05-08,W9Name W9Surname-K9Name K9Surname 2025-01-18,
tydz. od 05.05,2025-05-08,W10Name W10Surname-K10Name K10Surname 2024-10-23,
tydz. od 05.05,2025-05-08,W11Name W11Surname-K11Name K11Surname 2024-10-15,
tydz. od 05.05,2025-05-08,W12Name W12Surname-K12Name K12Surname 2024-11-29,
tydz. od 05.05,2025-05-08,W1Name W1Surname-K1Name K1Surname 2025-03-03,
tydz. od 05.05,2025-05-08,W2Name W2Surname-K2Name K2Surname 2024-10-30,
tydz. od 05.05,2025-05-08,W3Name W3Surname-K3Name K3Surname 2024-11-10,
